,make,model,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
206,0,Alto 800 LXI,2015,2940.0,40000,1,0,0,0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
207,3,i20 1.2 Sportz,2012,3300.0,93000,1,0,0,1,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0
208,8,Zest Revotron 1.2 XT,2018,6240.0,60000,1,0,0,0,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5.0
209,18,Sunny XL,2014,6600.0,37000,1,0,0,0,16.95,1498.0,97.7,134Nm@ 4000rpm,5.0
210,5,EcoSport 1.5 Petrol Titanium Plus BSIV,2018,10920.0,15000,1,0,0,0,17.0,1497.0,121.36,150Nm@ 4500rpm,5.0
211,18,Micra Active XV S,2015,3600.0,80000,1,0,0,0,19.49,1198.0,67.04,104Nm@ 4000rpm,5.0
212,0,Wagon R LXI Optional,2016,4200.0,140000,1,0,0,0,20.51,998.0,67.04,90Nm@ 3500rpm,5.0
213,7,Ssangyong Rexton RX5,2013,10800.0,70000,0,0,0,0,12.83,2696.0,162.0,340Nm@ 1800-3250rpm,7.0
214,7,Quanto C8,2013,3600.0,120000,0,0,0,1,17.21,1493.0,100.0,240Nm@ 1600-2800rpm,7.0
215,0,Ritz LDi,2010,3000.0,110000,0,0,0,1,21.1,1248.0,73.9,190Nm@ 2000rpm,5.0
216,3,Creta 1.6 CRDi SX Plus Dual Tone,2017,13200.0,37000,0,0,0,0,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0
217,6,KWID RXT,2016,3240.0,44000,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
218,0,Ertiga VDI,2015,7680.0,80000,0,0,0,0,20.77,1248.0,88.76,200Nm@ 1750rpm,7.0
219,7,XUV500 W4,2015,7800.0,125000,0,0,0,0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
220,0,Eeco 5 Seater AC BSIV,2017,4919.988,13500,1,0,0,0,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0
221,3,Santro Xing GLS,2011,1980.0,75000,1,0,0,0,17.92,1086.0,62.1,96.1Nm@ 3000rpm,5.0
222,3,ent GLE,2007,960.0,120000,1,0,0,1,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5.0
223,7,XUV500 W8 2WD,2012,6420.0,120000,0,0,0,0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
224,4,Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,8400.0,70000,0,0,0,0,12.99,2494.0,100.57,200Nm@ 1400-3400rpm,7.0
225,0,Swift Dzire VDI,2013,6600.0,70000,0,0,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
226,2,Amaze S CVT Petrol BSIV,2019,8160.0,15000,1,0,1,0,19.0,1199.0,88.76,110Nm@ 4800rpm,5.0
227,3,i10 Sportz 1.2,2009,2400.0,53000,1,0,0,1,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0
228,0,Swift Dzire VDI,2014,6000.0,120000,0,0,0,1,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
229,0,Ertiga SHVS ZDI Plus,2016,12000.0,70000,0,0,0,0,24.52,1248.0,88.5,200Nm@ 1750rpm,7.0
230,3,Getz 1.3 GVS,2008,1320.0,120000,1,0,0,1,14.2,1341.0,82.9,"11.8@ 3,200(kgm@ rpm)",5.0
231,3,i20 1.2 Magna,2012,3840.0,100000,1,0,0,1,18.5,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0
232,0,Swift LXI Optional-O,2015,4200.0,100000,1,0,0,0,20.4,1197.0,83.11,113Nm@ 4200rpm,5.0
233,8,Indica Vista TDI LS,2013,2040.0,162500,0,0,0,0,19.4,1405.0,70.0,135.4Nm@ 2500rpm,5.0
234,3,i20 2015-2017 Asta 1.4 CRDi,2017,9600.0,39000,0,0,0,0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
235,0,Ignis 1.3 Alpha,2017,6000.0,75000,0,0,0,0,26.8,1248.0,74.0,190Nm@ 2000rpm,5.0
236,8,Hexa XTA,2017,16560.0,50000,0,0,1,0,17.6,2179.0,153.86,400Nm@ 1750-2500rpm,7.0
237,7,Marazzo M6 8Str,2019,15600.0,40000,0,0,0,0,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,8.0
238,3,Verna 1.6 CRDI,2013,6360.0,92500,0,0,0,0,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0
239,0,Swift Dzire VDI,2012,4320.0,158000,0,0,0,0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
240,0,Swift Dzire LDi,2012,3720.0,120000,0,0,0,0,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
241,2,City i DTEC V,2015,8700.0,50000,0,0,0,1,26.0,1498.0,98.6,200Nm@ 1750rpm,5.0
242,0,Swift Dzire ZDi,2012,4080.0,110000,0,0,0,0,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
243,3,Xcent 1.2 CRDi E,2017,6600.0,2000,0,0,0,1,25.4,1186.0,73.97,190.25nm@ 1750-2250rpm,5.0
244,4,Fortuner 3.0 Diesel,2011,13800.0,181000,0,0,0,1,11.5,2982.0,171.0,343Nm@ 1400-3400rpm,7.0
245,8,Tiago 1.05 Revotorq XZ,2016,4560.0,70000,0,0,0,0,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5.0
246,18,Sunny XL AT Special Edition,2013,4200.0,90000,1,0,1,1,17.97,1498.0,99.6,134Nm@ 4000rpm,5.0
247,3,Elite i20 Magna Plus BSIV,2019,7320.0,2000,1,0,0,0,18.6,1197.0,81.86,117nm@ 4000rpm,5.0
248,0,Swift Dzire VXI,2015,6300.0,20000,1,0,0,0,20.85,1197.0,83.14,115Nm@ 4000rpm,5.0
249,4,Innova 2.5 GX 7 STR,2011,5760.0,120000,0,0,0,0,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0
250,7,Thar CRDe,2017,9360.0,35000,0,0,0,0,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6.0
251,0,Swift Dzire ZDi,2012,3840.0,193000,0,0,0,0,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
252,0,Swift 1.2 DLX (Only Delhi),2014,4500.0,80000,1,0,0,0,20.4,1197.0,81.8,113Nm@ 4200rpm,5.0
253,11,GO D Petrol,2019,3600.0,40000,1,0,0,0,19.02,1198.0,67.05,104Nm@ 4000rpm,5.0
254,3,i20 Asta 1.4 CRDi,2015,6000.0,70000,0,0,0,3,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
255,7,Scorpio LX,2011,4848.0,122358,0,0,0,0,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,9.0
256,8,Sumo Gold EX BSIII,2015,6000.0,75000,0,0,0,0,14.07,2956.0,69.01,223Nm@ 1600-2200rpm,7.0
257,8,Tiago Wizz 1.05 Revotorq,2017,4200.0,120000,0,0,0,0,27.28,1047.0,69.0,140Nm@ 1800-3000rpm,5.0
258,8,Zest Revotron 1.2 XT,2015,4560.0,40000,1,0,0,0,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5.0
259,3,ent GLE,2008,1379.988,95200,1,0,0,2,13.2,1495.0,94.0,"12.5@ 3,500(kgm@ rpm)",5.0
260,2,Brio Exclusive Edition,2014,4020.0,33033,1,1,0,0,19.4,1198.0,86.8,109Nm@ 4500rpm,5.0
261,3,Grand i10 AT Asta,2015,5580.0,63063,1,1,1,0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
262,8,Manza Club Class Quadrajet90 LX,2012,3480.0,60000,0,0,0,0,21.02,1248.0,88.76,200Nm@ 1750-3000rpm,5.0
263,0,Alto LX,2005,1320.0,45000,1,0,0,1,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
264,8,New Safari DICOR 2.2 EX 4x2,2011,5400.0,80000,0,0,0,2,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7.0
265,7,Bolero SLE,2009,4800.0,170000,0,0,0,1,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7.0
266,7,Bolero DI DX 7 Seater,2007,2520.0,207890,0,0,0,1,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7.0
267,0,Omni E MPI STD BS IV,2016,2640.0,35000,1,0,0,0,16.8,796.0,34.2,59Nm@ 2500rpm,8.0
268,3,Grand i10 Sportz,2017,5400.0,35000,1,0,0,0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
269,3,Grand i10 Sportz,2017,5400.0,35000,1,0,0,0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
270,3,i10 Sportz AT,2013,3480.0,50000,1,0,1,0,16.95,1197.0,78.9,111.8Nm@ 4000rpm,5.0
271,0,Swift VXI Deca,2016,6240.0,20000,1,0,0,0,20.4,1197.0,81.8,113Nm@ 4200rpm,5.0
272,3,i10 Sportz AT,2011,3180.0,20000,1,0,1,0,16.95,1197.0,78.9,111.8Nm@ 4000rpm,5.0
273,0,Swift VXI,2012,3960.0,50000,1,0,0,1,18.6,1197.0,85.8,114Nm@ 4000rpm,5.0
274,0,Swift VXI,2012,3960.0,50000,1,0,0,1,18.6,1197.0,85.8,114Nm@ 4000rpm,5.0
275,7,Bolero 2011-2019 ZLX,2014,6119.988,120000,0,0,0,0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
276,3,Verna 1.6 SX VTVT (O),2014,6000.0,70000,1,0,0,0,17.1,1591.0,121.3,154.9Nm@ 4200rpm,5.0
277,3,i20 Active 1.2,2015,6300.0,50000,1,0,0,0,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0
278,0,Baleno Zeta,2019,8100.0,16500,1,0,0,0,21.01,1197.0,81.8,113Nm@ 4200rpm,5.0
279,3,i20 1.2 Asta,2010,3600.0,70000,1,0,0,0,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0
280,0,Alto LXI,2005,1080.0,99361,1,0,0,1,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
281,0,Swift Dzire VDI,2017,7800.0,25000,0,0,0,0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
282,0,Swift Dzire VXI,2014,4908.0,70000,1,0,0,1,19.1,1197.0,85.8,114Nm@ 4000rpm,5.0
283,3,Grand i10 CRDi Sportz,2015,4740.0,80000,0,0,0,1,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0
284,0,Swift Dzire VXI,2014,4800.0,70000,1,0,0,1,19.1,1197.0,85.8,114Nm@ 4000rpm,5.0
285,9,Beat LS,2012,1440.0,60000,1,0,0,2,18.6,1199.0,79.4,108Nm@ 4400rpm,5.0
286,8,Tigor 1.2 Revotron XZA,2018,7740.0,10000,1,0,1,0,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0
287,0,800 Std,2006,972.0,80000,1,0,0,0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
288,2,City i-DTEC VX,2017,15600.0,30000,0,0,0,0,25.6,1498.0,97.9,200Nm@ 1750rpm,5.0
289,2,City i-DTEC VX,2017,15000.0,33000,0,0,0,0,25.6,1498.0,97.9,200Nm@ 1750rpm,5.0
290,0,Ertiga VXI,2013,6420.0,90000,1,0,0,2,16.02,1373.0,93.7,130Nm@ 4000rpm,7.0
291,18,Terrano XV Premium 110 PS,2014,6660.0,80100,0,0,0,1,19.01,1461.0,108.5,248Nm@ 2250rpm,5.0
292,2,City i VTEC VX,2014,8700.0,120000,1,0,0,0,17.4,1497.0,117.3,145Nm@ 4600rpm,5.0
293,6,KWID RXL,2016,2759.9880000000003,40000,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
294,4,Innova 2.5 GX (Diesel) 8 Seater,2013,9600.0,160000,0,0,0,1,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8.0
295,0,Wagon R VXI BS IV,2017,4919.988,47000,1,0,0,0,20.51,998.0,67.04,90Nm@ 3500rpm,5.0
296,3,Creta 1.4 CRDi S Plus,2018,14520.0,25000,0,0,0,0,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0
297,8,Tiago 1.2 Revotron XZ,2017,4800.0,26000,1,0,0,0,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0
298,3,Grand i10 1.2 CRDi Sportz,2018,6240.0,29000,0,0,0,0,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0
299,0,Baleno Zeta Automatic,2016,7800.0,50000,1,0,1,0,21.4,1197.0,83.1,115Nm@ 4000rpm,5.0
300,0,Swift ZXI ABS,2011,3900.0,58000,1,0,0,2,16.1,1298.0,88.2,"11.5@ 4,500(kgm@ rpm)",5.0
301,0,Swift Dzire VXi AT,2012,5040.0,120000,1,0,1,0,17.4,1197.0,85.8,114Nm@ 4000rpm,5.0
302,0,Swift LXI Option,2014,4800.0,50000,1,0,0,0,20.4,1197.0,81.8,113Nm@ 4200rpm,5.0
303,3,i20 1.2 Asta,2010,3059.9880000000003,80000,1,0,0,3,17.0,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0
304,0,Zen LXI,2003,780.0,60000,1,0,0,3,17.3,993.0,60.0,78Nm@ 4500rpm,5.0
305,0,Celerio LXI,2017,4212.0,36000,1,0,0,0,23.1,998.0,67.04,90Nm@ 3500rpm,5.0
306,4,Innova 2.5 V Diesel 8-seater,2007,4848.0,120000,0,0,0,2,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0
307,0,Ritz LDi,2011,2220.0,185000,0,0,0,2,21.1,1248.0,73.9,190Nm@ 2000rpm,5.0
308,18,Micra Diesel XV,2011,3000.0,50000,0,0,0,0,23.08,1461.0,63.1,160Nm@ 2000rpm,5.0
309,0,Zen LXI,2002,720.0,100000,1,0,0,3,17.3,993.0,60.0,78Nm@ 4500rpm,5.0
310,3,Verna 1.6 SX VTVT (O),2013,6000.0,50000,1,0,0,1,17.1,1591.0,121.3,154.9Nm@ 4200rpm,5.0
311,0,Zen Estilo LXI BSIII,2007,1020.0,80000,1,0,0,1,18.2,998.0,67.1,90Nm@ 3500rpm,5.0
312,0,Alto LX,2005,1020.0,80000,1,0,0,3,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
313,0,Swift Dzire ZDi,2011,3180.0,90000,0,0,0,3,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
314,0,A-Star Vxi,2010,1560.0,162000,1,0,0,1,19.0,998.0,66.1,90Nm@ 3500rpm,5.0
315,0,Ertiga VDI,2013,5760.0,110000,0,0,0,2,20.77,1248.0,88.76,200Nm@ 1750rpm,7.0
316,0,Swift Ldi BSIII,2008,2040.0,120000,0,0,0,2,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0
317,18,Micra Diesel XV,2011,3300.0,45000,0,0,0,0,23.08,1461.0,63.1,160Nm@ 2000rpm,5.0
318,0,Wagon R LXI,2005,1068.0,90000,1,0,0,1,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
319,5,Figo Diesel Titanium,2010,2040.0,90000,0,0,0,1,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
320,7,XUV300 W8 Option BSIV,2019,13080.0,16500,1,1,0,0,17.0,1197.0,110.0,200Nm@ 2000-3500rpm,5.0
321,3,Creta 1.6 CRDi AT SX Plus,2017,13200.0,67000,0,0,1,0,17.01,1582.0,126.2,259.9Nm@ 1900-2750rpm,5.0
322,0,Swift VXI BSIV,2018,7320.0,52000,1,1,0,0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
323,11,GO T Option BSIV,2016,4020.0,40000,1,1,0,0,20.63,1198.0,67.0,104Nm@ 4000rpm,5.0
324,3,Grand i10 Asta,2015,5219.988,40000,1,1,0,0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
325,4,Fortuner 2.8 2WD MT BSIV,2018,36000.0,35000,0,0,0,0,14.24,2755.0,174.5,420Nm@ 1400-2600rpm,7.0
326,6,KWID RXL,2018,4680.0,13000,1,1,0,0,20.71,799.0,53.26,72Nm@ 4386rpm,5.0
327,2,Brio 1.2 VX MT,2012,3900.0,40000,1,1,0,0,18.5,1198.0,86.8,109Nm@ 4500rpm,5.0
328,16,Ameo 1.2 MPI Comfortline Plus,2019,7680.0,10000,1,1,0,0,17.0,1198.0,73.75,110Nm@ 3750rpm,5.0
329,18,Sunny XV Special Edition,2012,5400.0,9000,1,1,0,0,16.95,1498.0,97.7,134Nm@ 4000rpm,5.0
330,4,Etios Liva GD SP,2013,4800.0,70000,0,1,0,1,23.59,1364.0,67.06,170Nm@ 1800-2400rpm,5.0
331,3,i10 Sportz,2009,2580.0,60000,1,1,0,0,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0
332,6,Duster 85PS Diesel RxL,2014,6840.0,40000,0,1,0,0,20.45,1461.0,83.8,200Nm@ 1900rpm,5.0
333,7,XUV500 W8 2WD,2012,8160.0,93000,0,1,0,0,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
334,4,Innova 2.5 V Diesel 7-seater,2008,3900.0,80000,0,0,0,3,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0
335,8,Indigo CS eGLX BS IV,2011,1800.0,50000,1,0,0,1,15.64,1193.0,64.08,100Nm@ 2700rpm,5.0
336,3,Elantra SX AT,2013,8280.0,68000,1,1,1,0,14.5,1797.0,147.5,177.5Nm@ 4700rpm,5.0
337,13,New C-Class 220 CDI AT,2013,18600.0,25000,0,0,1,0,14.84,2143.0,170.0,400Nm@ 1400-2800rpm,5.0
338,8,Nano STD,2012,768.0,18000,1,1,0,0,25.4,624.0,37.5,51Nm@ 4000rpm,4.0
339,18,Micra Diesel XL,2013,3000.0,120000,0,0,0,0,23.08,1461.0,63.1,160Nm@ 2000rpm,5.0
340,0,Wagon R LXI,2005,780.0,35000,1,0,0,0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
341,0,Swift Dzire VDI,2016,6600.0,60000,0,0,0,1,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
342,3,i10 Magna,2010,1680.0,70000,1,0,0,3,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0
343,6,KWID RXT,2016,3600.0,30000,1,0,0,0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
344,16,GTI 1.8 TSI,2016,9600.0,70000,1,0,1,0,16.34,1798.0,189.3,250Nm@ 1250-5300rpm,5.0
345,20,XE 2016-2019 2.0L Diesel Prestige,2017,31500.0,9000,0,1,1,0,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0
346,8,Safari Storme EX,2015,6036.0,110000,0,0,0,0,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0
347,4,Camry 2.5 Hybrid,2016,24000.0,68089,1,2,1,0,19.16,2494.0,157.7,213Nm@ 4500rpm,5.0
348,0,Wagon R LXI,2013,2700.0,58343,1,2,0,0,21.79,998.0,67.05,90Nm@ 3500rpm,5.0
349,0,Baleno Alpha 1.3,2018,8880.0,38817,0,1,0,0,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0
350,2,Jazz VX,2016,6600.0,56494,1,2,0,0,18.2,1199.0,88.7,110Nm@ 4800rpm,5.0
351,4,Innova 2.5 VX (Diesel) 7 Seater,2013,9000.0,79328,0,2,0,1,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0
352,0,Swift AMT VVT VXI,2019,7800.0,5621,1,2,1,0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
353,4,Etios VX,2017,7500.0,25538,1,2,0,0,16.78,1496.0,88.73,132Nm@ 3000rpm,5.0
354,0,Swift AMT ZXI,2018,7200.0,69779,1,1,1,0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
355,3,Grand i10 1.2 CRDi Sportz,2017,5400.0,56290,0,1,0,0,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0
356,2,Amaze V CVT Petrol BSIV,2019,9348.0,7032,1,2,1,0,19.0,1199.0,88.76,110Nm@ 4800rpm,5.0
357,1,Rapid 1.6 MPI AT Elegance,2016,7740.0,11000,1,1,1,0,14.3,1598.0,103.5,153Nm@ 3800rpm,5.0
358,23,V40 D3 R-Design,2018,29700.0,2000,0,1,1,0,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5.0
359,3,i10 Magna,2010,1800.0,106000,1,0,0,2,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0
360,2,CR-V 2.4L 4WD AT,2009,6000.0,120000,1,0,1,1,11.1,2354.0,158.8,218Nm@ 4200rpm,5.0
361,0,Swift Dzire VDI,2015,5760.0,90000,0,0,0,0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
362,3,Verna 1.6 SX CRDi (O),2014,6420.0,70000,0,0,0,2,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0
363,4,Innova 2.5 G1 Diesel 8-seater,2005,3000.0,240000,0,0,0,2,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0
364,0,SX4 Celebration Diesel,2012,3600.0,100000,0,0,0,1,21.5,1248.0,88.8,200Nm@ 1750rpm,5.0
365,3,Verna XXi ABS (Petrol),2009,4080.0,214000,1,0,0,1,13.9,1599.0,103.2,"14.9@ 3,000(kgm@ rpm)",5.0
366,3,Verna CRDi SX,2009,4080.0,214000,0,0,0,1,16.8,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0
367,0,Alto 800 VXI,2016,2880.0,50000,1,0,0,0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
368,2,City i-VTEC CVT V,2018,13020.0,1000,1,0,1,0,18.0,1497.0,117.6,145Nm@ 4600rpm,5.0
369,0,Swift Dzire AMT VDI,2017,9000.0,19000,0,0,1,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
370,8,Indigo LS,2012,1140.0,265000,0,0,0,1,17.0,1405.0,70.0,"13.5@ 2,500(kgm@ rpm)",5.0
371,0,Eeco CNG 5 Seater AC,2020,4919.988,35000,3,0,0,0,20.88 km/kg,1196.0,61.7,85Nm@ 3000rpm,5.0
372,0,Alto K10 VXI,2014,2580.0,80000,1,0,0,1,23.95,998.0,67.05,90Nm@ 3500rpm,5.0
373,7,XUV500 AT W10 AWD,2016,15480.0,50000,0,0,1,0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
374,0,Alto K10 LXI,2010,1800.0,80000,1,0,0,0,20.92,998.0,67.1,90Nm@ 3500rpm,5.0
375,3,EON Sportz,2013,2628.0,50000,1,0,0,1,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
376,8,Tiago 1.2 Revotron XE,2018,3900.0,100000,1,0,0,0,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0
377,0,Eeco Smiles 5 Seater AC,2013,3120.0,120000,1,0,0,1,15.1,1196.0,73.0,101Nm@ 3000rpm,5.0
378,20,XE 2016-2019 2.0L Diesel Prestige,2017,31500.0,9000,0,1,1,0,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0
379,8,Safari Storme EX,2015,6036.0,110000,0,0,0,0,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0
380,4,Camry 2.5 Hybrid,2016,24000.0,68089,1,2,1,0,19.16,2494.0,157.7,213Nm@ 4500rpm,5.0
381,0,Wagon R LXI,2013,2700.0,58343,1,2,0,0,21.79,998.0,67.05,90Nm@ 3500rpm,5.0
382,0,Baleno Alpha 1.3,2018,8880.0,38817,0,1,0,0,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0
383,2,Jazz VX,2016,6600.0,56494,1,2,0,0,18.2,1199.0,88.7,110Nm@ 4800rpm,5.0
384,4,Innova 2.5 VX (Diesel) 7 Seater,2013,9000.0,79328,0,2,0,1,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0
385,0,Swift AMT VVT VXI,2019,7800.0,5621,1,2,1,0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
386,4,Etios VX,2017,7500.0,25538,1,2,0,0,16.78,1496.0,88.73,132Nm@ 3000rpm,5.0
387,0,Swift AMT ZXI,2018,7200.0,69779,1,1,1,0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
388,3,Grand i10 1.2 CRDi Sportz,2017,5400.0,56290,0,1,0,0,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0
389,2,Amaze V CVT Petrol BSIV,2019,9348.0,7032,1,2,1,0,19.0,1199.0,88.76,110Nm@ 4800rpm,5.0
390,1,Rapid 1.6 MPI AT Elegance,2016,7740.0,11000,1,1,1,0,14.3,1598.0,103.5,153Nm@ 3800rpm,5.0
391,23,V40 D3 R-Design,2018,29700.0,2000,0,1,1,0,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5.0
392,2,Amaze S CVT Diesel BSIV,2019,8400.0,40000,0,0,1,0,23.8,1498.0,78.9,160Nm@ 1750rpm,5.0
393,3,Creta 1.4 CRDi Base,2017,11400.0,45000,0,0,0,0,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0
394,0,Alto LXi BSIII,2010,1920.0,80000,1,0,0,1,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
395,3,Xcent 1.1 CRDi S Option,2015,4919.988,135000,0,0,0,1,24.4,1120.0,71.01,180.4Nm@ 1750-2500rpm,5.0
396,4,Innova 2.5 G (Diesel) 7 Seater,2015,10080.0,120000,0,0,0,1,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,7.0
397,4,Etios Liva Diesel,2013,5400.0,67000,0,0,0,0,23.59,1364.0,67.1,170Nm@ 1800-2400rpm,5.0
398,0,Swift Dzire ZDI Plus,2017,10800.0,50000,0,0,0,0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
399,4,Innova 2.5 V Diesel 7-seater,2008,6840.0,134000,0,0,0,1,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0
400,18,Micra Diesel XV,2011,3059.9880000000003,110000,0,0,0,1,23.08,1461.0,63.1,160Nm@ 2000rpm,5.0
401,0,800 AC BSIII,2009,1560.0,40000,1,0,0,0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
402,0,Swift Dzire VDI,2013,6360.0,120000,0,0,0,1,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
403,16,Polo 1.5 TDI Highline,2015,6240.0,110000,0,0,0,1,20.14,1498.0,88.8,230Nm@ 1500-2500rpm,5.0
404,7,Verito 1.5 D2 BSIII,2011,2759.9880000000003,170000,0,0,0,1,21.0,1461.0,64.1,160Nm@ 2000rpm,5.0
405,0,800 AC BSIII,2004,972.0,80000,1,0,0,1,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
406,0,Swift VDI Optional,2016,7200.0,47000,0,0,0,0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
407,3,Xcent 1.2 Kappa S Option,2015,4919.988,93000,1,0,0,0,19.1,1197.0,81.86,113.75Nm@ 4000rpm,5.0
408,0,800 Std,2010,1440.0,70000,1,0,0,1,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
409,0,Celerio VXI,2014,3840.0,50000,1,0,0,0,23.1,998.0,67.04,90Nm@ 3500rpm,5.0
410,5,Figo Diesel EXI,2015,3504.0,70000,0,0,0,0,20.0,1399.0,68.05,160Nm@ 2000rpm,5.0
411,8,Safari DICOR 2.2 LX 4x2,2012,4680.0,80000,0,0,0,0,13.93,2179.0,138.03,320Nm@ 1700-2700rpm,7.0
412,5,Figo 1.2P Titanium Plus MT,2016,6600.0,44000,1,0,0,0,18.16,1196.0,86.8,112Nm@ 4000rpm,5.0
